,t (s),Plunge 2nd derivative (deg/s^2)
165,0.033006601320264055,-3.8857370449434123
166,0.03320664132826565,-4.464379208360292
167,0.03340668133626725,-5.016284358716053
168,0.033606721344268856,-5.538719567874674
169,0.033806761352270454,-6.0309684834160056
170,0.03400680136027205,-6.490367246862097
171,0.034206841368273656,-6.9157545751656775
172,0.034406881376275254,-7.306046958649022
173,0.03460692138427685,-7.659871568076179
174,0.03480696139227846,-7.978093628308749
175,0.035007001400280055,-8.25796478380005
176,0.03520704140828165,-8.500102505723957
177,0.03540708141628326,-8.705542617351412
178,0.035607121424284856,-8.872915721207317
179,0.03580716143228646,-9.003560755459038
180,0.03600720144028806,-9.096886645700902
181,0.036207241448289657,-9.152703244298646
182,0.03640728145629126,-9.17381742364687
183,0.03660732146429286,-9.162514360799248
184,0.03680736147229446,-9.119413617877502
185,0.03700740148029606,-9.04684561165267
186,0.03720744148829766,-8.947180200480856
187,0.03740748149629926,-8.823591859544718
188,0.03760752150430086,-8.670293595534835
189,0.03780756151230246,-8.49288880170329
190,0.03800760152030406,-8.296184312199474
191,0.038207641528305664,-8.083433862854097
192,0.03840768153630726,-7.857665607056937
193,0.03860772154430886,-7.620151641668836
194,0.038807761552310464,-7.3748894746559825
195,0.03900780156031206,-7.1232791878140365
196,0.03920784156831366,-6.868183353656832
197,0.039407881576315265,-6.6126545107569985
198,0.03960792158431686,-6.358770072119289
199,0.03980796159231846,-6.10843363564339
200,0.040008001600320066,-5.86466953517943
201,0.040208041608321664,-5.6290162138847215
202,0.04040808161632326,-5.403279798144455
203,0.04060812162432487,-5.189307712273292
204,0.040808161632326465,-4.989226866257455
205,0.04100820164032806,-4.803954901699191
206,0.04120824164832967,-4.6349056391314365
207,0.041408281656331265,-4.483623864591757
208,0.04160832166433287,-4.350736662525804
209,0.04180836167233447,-4.236707199433642
210,0.042008401680336066,-4.14254230558567
211,0.04220844168833767,-4.067563308562001
212,0.04240848169633927,-4.012490054249657
213,0.04260852170434087,-3.9769118244859882
214,0.04280856171234247,-3.960671837940331
215,0.04300860172034407,-3.963175315012843
216,0.04320864172834567,-3.983183455920798
217,0.04340868173634727,-4.020182138632177
218,0.04360872174434887,-4.072803061401274
219,0.04380876175235047,-4.139241006712359
220,0.04400880176035207,-4.218044287214562
221,0.04420884176835367,-4.308358114152941
222,0.04440888177635527,-4.408152756115091
223,0.044608921784356874,-4.515335211382329
224,0.04480896179235847,-4.628931071051883
225,0.04500900180036007,-4.746183406993567
226,0.045209041808361675,-4.864714660415483
227,0.04540908181636327,-4.983567003155033
228,0.04560912182436487,-5.099994836912797
229,0.045809161832366475,-5.21181580459302
230,0.04600920184036807,-5.317081795443399
231,0.04620924184836967,-5.413393088683619
232,0.046409281856371276,-5.499387662215326
233,0.046609321864372874,-5.572753279109985
234,0.04680936187237447,-5.632013322612664
235,0.04700940188037608,-5.674435063880644
236,0.047209441888377675,-5.699723854772582
237,0.04740948189637927,-5.705862533814683
238,0.04760952190438088,-5.691396723471138
239,0.047809561912382476,-5.6544456986123635
240,0.048009601920384073,-5.594763408554091
241,0.04820964192838568,-5.510705469849572
242,0.048409681936387276,-5.4027266554674265
243,0.04860972194438888,-5.270260024339468
244,0.04880976195239048,-5.112321367534613
245,0.04900980196039208,-4.929648195590668
246,0.04920984196839368,-4.721818739328355
247,0.04940988197639528,-4.490537256201169
248,0.04960992198439688,-4.234790121692303
249,0.04980996199239848,-3.956262579721717
250,0.05001000200040008,-3.6556187245978804
251,0.05021004200840168,-3.333837562132201
252,0.05041008201640328,-2.992661562872371
253,0.05061012202440488,-2.633192729090408
254,0.05081016203240648,-2.2569250496943374
255,0.051010202040408084,-1.8654877120309161
256,0.05121024204840968,-1.4616668916156454
257,0.05141028205641128,-1.046643871544754
258,0.051610322064412885,-0.6221905235451922
259,0.05181036207241448,-0.1911931941252875
260,0.05201040208041608,0.24447168750614526
261,0.052210442088417686,0.6823833909737205
262,0.052410482096419284,1.1202172068245528
263,0.05261052210442088,1.5556840184400302
264,0.052810562112422486,1.9868756302916017
265,0.053010602120424084,2.411271502823767
266,0.05321064212842568,2.8265180028848467
267,0.05341068213642729,3.2300982094101314
268,0.053610722144428885,3.6202990580462897
269,0.05381076215243048,3.9952487931762657
270,0.05401080216043209,4.352672791687295
271,0.054210842168433686,4.690467222604841
272,0.05441088217643529,5.007207422270135
273,0.05461092218443689,5.3015781401817215
274,0.05481096219243849,5.571699398913413
275,0.05501100220044009,5.815887632941871
276,0.05521104220844169,6.034122735617852
277,0.05541108221644329,6.224393978976852
278,0.05561112222444489,6.386753601587752
279,0.05581116223244649,6.519898407148783
280,0.05601120224044809,6.623843537226907
281,0.05621124224844969,6.698338937792464
282,0.05641128225645129,6.743645920238947
283,0.05661132226445289,6.759686444689019
284,0.056811362272454494,6.745640147682265
285,0.05701140228045609,6.7038684940559055
286,0.05721144228845769,6.636571308925262
287,0.057411482296459294,6.543403924688802
288,0.05761152230446089,6.424530779349163
289,0.05781156231246249,6.281063435129861
290,0.058011602320464095,6.113609572385736
291,0.05821164232846569,5.924482506748653
292,0.05841168233646729,5.715081838022752
293,0.058611722344468896,5.4868538209741065
294,0.058811762352470494,5.2423079763271465
295,0.05901180236047209,4.982873964314982
296,0.0592118423684737,4.710229201884642
297,0.059411882376475295,4.426816288379237
298,0.05961192238447689,4.134677359160664
299,0.0598119623924785,3.8364489853130292
300,0.060012002400480095,3.5346910308276156
301,0.06021204240848169,3.2306552964072193
302,0.0604120824164833,2.926147823699141
303,0.060612122424484896,2.622087145465381
304,0.060812162432486494,2.3247624297686316
305,0.0610122024404881,2.0340309655628763
306,0.0612122424484897,1.7502655970590233
307,0.0614122824564913,1.4754588611244035
308,0.0616123224644929,1.2103791919729587
309,0.0618123624724945,0.9575423263019854
310,0.0620124024804961,0.7171471159222248
311,0.0622124424884977,0.4910091295281188
312,0.0624124824964993,0.2794690885918605
313,0.0626125225045009,0.0836545952808901
314,0.0628125625125025,-0.09642397658428654
315,0.0630126025205041,-0.25957227207305666
316,0.0632126425285057,-0.4060579493730725
317,0.0634126825365073,-0.5363401008857481
318,0.0636127225445089,-0.6495336387804189
319,0.0638127625525105,-0.7456623356873638
320,0.0640128025605121,-0.8251050497677277
321,0.0642128425685137,-0.8890886530318821
322,0.0644128825765153,-0.9380143264690121
323,0.06461292258451691,-0.972620903377016
324,0.06481296259251851,-0.9933373759423767
325,0.0650130026005201,-1.0025487168644613
326,0.0652130426085217,-1.0000955420339839
327,0.0654130826165233,-0.9888387412298574
328,0.0656131226245249,-0.9687037519909174
329,0.06581316263252651,-0.9419007644422608
330,0.06601320264052811,-0.9096516305432751
331,0.06621324264852971,-0.8738393650616274
332,0.0664132826565313,-0.8374353556846437
333,0.0666133226645329,-0.8000603376096114
334,0.0668133626725345,-0.7647522439709786
335,0.06701340268053611,-0.732028481839148
336,0.06721344268853771,-0.7039571624650472
337,0.06741348269653931,-0.6828777963100503
338,0.06761352270454091,-0.6680806041919385
339,0.0678135627125425,-0.6631180287599531
340,0.0680136027205441,-0.6683447305139893
341,0.06821364272854571,-0.6855371762463216
342,0.06841368273654731,-0.7160678600447155
343,0.06861372274454891,-0.7604555802194772
344,0.06881376275255051,-0.8198657289788833
345,0.0690138027605521,-0.8950521878174238
346,0.0692138427685537,-0.988058065901037
347,0.06941388277655532,-1.098028869284365
348,0.06961392278455691,-1.2253992603212926
349,0.06981396279255851,-1.3709283420971539
350,0.07001400280056011,-1.535382420304331
351,0.07021404280856171,-1.7178493991948773
352,0.0704140828165633,-1.918664778282153
353,0.07061412282456492,-2.136165151356848
354,0.07081416283256652,-2.371114344938777
355,0.07101420284056811,-2.6223848483586885
356,0.07121424284856971,-2.8888823789273927
357,0.07141428285657131,-3.1694076392715727
358,0.07161432286457292,-3.463050024359466
359,0.07181436287257452,-3.768440251839077
360,0.07201440288057612,-4.0844100767730644
361,0.07221444288857772,-4.409720130640846
362,0.07241448289657931,-4.742964195765982
363,0.07261452290458091,-5.082641618003399
364,0.07281456291258252,-5.426400694719623
365,0.07301460292058412,-5.771956392303128
366,0.07321464292858572,-6.117997426974357
367,0.07341468293658732,-6.463362006739352
368,0.07361472294458891,-6.805942080613141
369,0.07381476295259051,-7.143244455473516
370,0.07401480296059212,-7.4746092032200515
371,0.07421484296859372,-7.79732843115433
372,0.07441488297659532,-8.110018316239808
373,0.07461492298459692,-8.410773462354454
374,0.07481496299259852,-8.69815119621346
375,0.07501500300060011,-8.970591942616833
376,0.07521504300860173,-9.226492447937007
377,0.07541508301660332,-9.464010384224789
378,0.07561512302460492,-9.682722315445726
379,0.07581516303260652,-9.880776490788927
380,0.07601520304060812,-10.057480114840516
381,0.07621524304860972,-10.211798583936874
382,0.07641528305661133,-10.34343943190969
383,0.07661532306461293,-10.45152408896202
384,0.07681536307261452,-10.534865884710971
385,0.07701540308061612,-10.594711690431788
386,0.07721544308861772,-10.629150569164475
387,0.07741548309661933,-10.639892586740393
388,0.07761552310462093,-10.62631140563019
389,0.07781556311262253,-10.588554319682956
390,0.07801560312062412,-10.527704724062332
391,0.07821564312862572,-10.443760564139135
392,0.07841568313662732,-10.337998015972044
393,0.07861572314462893,-10.210484308930035
394,0.07881576315263053,-10.063354640032092
395,0.07901580316063213,-9.897568746219793
396,0.07921584316863373,-9.713778136255304
397,0.07941588317663532,-9.513530827594831
398,0.07961592318463692,-9.298835149735519
399,0.07981596319263853,-9.07080187322343
400,0.08001600320064013,-8.83088712680312
401,0.08021604320864173,-8.581466590244272
402,0.08041608321664333,-8.32308631386316
403,0.08061612322464493,-8.058783949255005
404,0.08081616323264652,-7.788980417690718
405,0.08101620324064814,-7.516497216571296
406,0.08121624324864973,-7.242442036977094
407,0.08141628325665133,-6.968658906666073
408,0.08161632326465293,-6.696626083839842
409,0.08181636327265453,-6.428469893841508
410,0.08201640328065612,-6.164977955056889
411,0.08221644328865774,-5.908783237273782
412,0.08241648329665933,-5.660070353787916
413,0.08261652330466093,-5.421046208185618
414,0.08281656331266253,-5.192537797049902
415,0.08301660332066413,-4.975620515042009
416,0.08321664332866574,-4.7713834302892435
417,0.08341668333666734,-4.580102443895715
418,0.08361672334466894,-4.403125578865994
419,0.08381676335267053,-4.2411260422715005
420,0.08401680336067213,-4.094852402956018
421,0.08421684336867373,-3.9636887152327316
422,0.08441688337667534,-3.848613433814502
423,0.08461692338467694,-3.749744941192624
424,0.08481696339267854,-3.66638906829322
425,0.08501700340068014,-3.5986290315875373
426,0.08521704340868173,-3.546066181951331
427,0.08541708341668333,-3.50843305808597
428,0.08561712342468494,-3.485076505731116
429,0.08581716343268654,-3.475149840053709
430,0.08601720344068814,-3.4777726829452935
431,0.08621724344868974,-3.492274808130808
432,0.08641728345669134,-3.5172306707521668
433,0.08661732346469293,-3.552375402239604
434,0.08681736347269454,-3.5949506180584985
435,0.08701740348069614,-3.6451605179231734
436,0.08721744348869774,-3.7011522397705443
437,0.08741748349669934,-3.761833202025161
438,0.08761752350470094,-3.8254230304366486
439,0.08781756351270253,-3.891048819789381
440,0.08801760352070415,-3.9567389779605744
441,0.08821764352870574,-4.021582254509696
442,0.08841768353670734,-4.084275124233351
443,0.08861772354470894,-4.143174685851962
444,0.08881776355271054,-4.196867263984904
445,0.08901780356071214,-4.24501275978981
446,0.08921784356871375,-4.285232417504847
447,0.08941788357671535,-4.317346148142384
448,0.08961792358471694,-4.339656638587684
449,0.08981796359271854,-4.351399742511842
450,0.09001800360072014,-4.352080380709938
451,0.09021804360872175,-4.34028489070157
452,0.09041808361672335,-4.316044443393633
453,0.09061812362472495,-4.278741052812272
454,0.09081816363272655,-4.227132250286931
455,0.09101820364072814,-4.162246168466854
456,0.09121824364872974,-4.083346267301204
457,0.09141828365673135,-3.990220316056164
458,0.09161832366473295,-3.8832738879055397
459,0.09181836367273455,-3.76334171904855
460,0.09201840368073615,-3.630010465703425
461,0.09221844368873774,-3.483850653282799
462,0.09241848369673934,-3.3252413291517238
463,0.09261852370474095,-3.155809605821742
464,0.09281856371274255,-2.97514297805992
465,0.09301860372074415,-2.78519425201501
466,0.09321864372874575,-2.5862450008124336
467,0.09341868373674735,-2.3802690609075694
468,0.09361872374474894,-2.168097934494282
469,0.09381876375275056,-1.9504126475079475
470,0.09401880376075215,-1.7295860778268461
471,0.09421884376875375,-1.505474467103475
472,0.09441888377675535,-1.2826425597210478
473,0.09461892378475695,-1.061299126322728
474,0.09481896379275855,-0.8428773262742456
475,0.09501900380076016,-0.6280863559208252
476,0.09521904380876176,-0.4182511532138283
477,0.09541908381676335,-0.21416879496500804
478,0.09561912382476495,-0.018307020192555715
479,0.09581916383276655,0.16916727954494581
480,0.09601920384076815,0.34506750431671207
481,0.09621924384876976,0.5090893164650602
482,0.09641928385677136,0.6597843875395142
483,0.09661932386477295,0.7970376744439379
484,0.09681936387277455,0.9197014598002249
485,0.09701940388077615,1.027737451660175
486,0.09721944388877776,1.119550543637864
487,0.09741948389677936,1.1946149569914497
488,0.09761952390478096,1.252655855595002
489,0.09781956391278256,1.292706352404848
490,0.09801960392078415,1.3150467670163735
491,0.09821964392878575,1.3204717397208465
492,0.09841968393678736,1.3076367714808883
493,0.09861972394478896,1.2766417545351347
494,0.09881976395279056,1.2275868626047142
495,0.09901980396079216,1.1610975577514693
496,0.09921984396879376,1.0773725560461205
497,0.09941988397679535,0.9763193677012676
498,0.09961992398479697,0.8597957263231135
499,0.09981996399279856,0.7276746392409238
500,0.10002000400080016,0.5817965365853397
501,0.10022004400880176,0.421626722407106
502,0.10042008401680336,0.24951637583978664
503,0.10062012402480495,0.0658395889176534
504,0.10082016403280657,-0.1275079990843596
505,0.10102020404080816,-0.3299494004235712
506,0.10122024404880976,-0.5398458781619699
507,0.10142028405681136,-0.7561045040063448
508,0.10162032406481296,-0.9768320687102064
509,0.10182036407281456,-1.2010989762087487
510,0.10202040408081617,-1.42790805851417
511,0.10222044408881777,-1.654775976437115
512,0.10242048409681936,-1.8806806058771184
513,0.10262052410482096,-2.104936500107396
514,0.10282056411282256,-2.324640865705425
515,0.10302060412082417,-2.540399292231391
516,0.10322064412882577,-2.749197341094895
517,0.10342068413682737,-2.9507650166925488
518,0.10362072414482897,-3.1443692308009075
519,0.10382076415283056,-3.328169859368373
520,0.10402080416083216,-3.5018239366079627
521,0.10422084416883377,-3.6640334789731623
522,0.10442088417683537,-3.8140680263179156
523,0.10462092418483697,-3.951467303857614
524,0.10482096419283857,-4.07548848121218
525,0.10502100420084017,-4.186162163940804
526,0.10522104420884176,-4.282265066762406
527,0.10542108421684337,-4.3638389122600225
528,0.10562112422484497,-4.431196474125198
529,0.10582116423284657,-4.484006760958807
530,0.10602120424084817,-4.522431386479428
531,0.10622124424884977,-4.546802655674009
532,0.10642128425685136,-4.557161336681091
533,0.10662132426485298,-4.554251523309104
534,0.10682136427285457,-4.538477892958592
535,0.10702140428085617,-4.510636684034483
536,0.10722144428885777,-4.471459303394845
537,0.10742148429685937,-4.421466124906771
538,0.10762152430486097,-4.361542578134649
539,0.10782156431286258,-4.293132207840481
540,0.10802160432086418,-4.216307228736112
541,0.10822164432886577,-4.1334035809628045
542,0.10842168433686737,-4.044639715257343
543,0.10862172434486897,-3.9516428068808676
544,0.10882176435287058,-3.855610760244008
545,0.10902180436087218,-3.75689844690979
546,0.10922184436887378,-3.6579295704409693
547,0.10942188437687538,-3.558552045137321
548,0.10962192438487697,-3.4613574011069654
549,0.10982196439287857,-3.365777378735368
550,0.11002200440088018,-3.274714856879792
551,0.11022204440888178,-3.1878075739177283
552,0.11042208441688338,-3.1071206507436195
553,0.11062212442488498,-3.033243064703143
554,0.11082216443288657,-2.967055877199484
555,0.11102220444088817,-2.9086119349576176
556,0.11122224444888978,-2.8599581655894193
557,0.11142228445689138,-2.82142235269734
558,0.11162232446489298,-2.7927681810681295
559,0.11182236447289458,-2.775334651020232
560,0.11202240448089618,-2.7691207102702107
561,0.11222244448889777,-2.7741922188147154
562,0.11242248449689939,-2.791220326078327
563,0.11262252450490098,-2.81975857224174
564,0.11282256451290258,-2.8604150442551264
565,0.11302260452090418,-2.912047965878249
566,0.11322264452890578,-2.9759141864850767
567,0.11342268453690738,-3.050226808316384
568,0.11362272454490899,-3.1354937982903452
569,0.11382276455291059,-3.230772247985885
570,0.11402280456091218,-3.335300373781712
571,0.11422284456891378,-3.4484616315819565
572,0.11442288457691538,-3.569863588365581
573,0.11462292458491698,-3.6986680831696277
574,0.11482296459291859,-3.8331696123539785
575,0.11502300460092019,-3.973360787929767
576,0.11522304460892178,-4.117811046965413
577,0.11542308461692338,-4.265409502030566
578,0.11562312462492498,-4.414921723602502
579,0.11582316463292659,-4.565952863722478
580,0.11602320464092819,-4.716729241402168
581,0.11622324464892979,-4.865988588526697
582,0.11642328465693139,-5.01322535612066
583,0.11662332466493298,-5.156768930619407
584,0.11682336467293458,-5.296510224015186
585,0.1170234046809362,-5.430158701273022
586,0.11722344468893779,-5.557655738907541
587,0.11742348469693939,-5.677416558721155
588,0.11762352470494099,-5.788611324046774
589,0.11782356471294259,-5.8912185868060964
590,0.11802360472094418,-5.982911998952886
591,0.1182236447289458,-6.0641376372834
592,0.1184236847369474,-6.133775975193687
593,0.11862372474494899,-6.191569980173988
594,0.11882376475295059,-6.237040093184018
595,0.11902380476095219,-6.2692899579248635
596,0.11922384476895379,-6.288980527600339
597,0.1194238847769554,-6.294909908445762
598,0.119623924784957,-6.2879966563739496
599,0.11982396479295859,-6.267289582695574
600,0.12002400480096019,-6.233762390067564
601,0.12022404480896179,-6.18716294491044
602,0.12042408481696339,-6.127140602241226
603,0.120624124824965,-6.055411518136482
604,0.1208241648329666,-5.971695354194351
605,0.1210242048409682,-5.8765341823291095
606,0.12122424484896979,-5.770667198909373
607,0.12142428485697139,-5.654922622710774
608,0.12162432486497299,-5.5300969606030215
609,0.1218243648729746,-5.396760548544697
610,0.1220244048809762,-5.255734095474697
611,0.1222244448889778,-5.108548898428564
612,0.1224244848969794,-4.955984597685457
613,0.12262452490498099,-4.798635216780456
614,0.1228245649129826,-4.63805260584126
615,0.1230246049209842,-4.474714851992047
616,0.1232246449289858,-4.310587379167373
617,0.1234246849369874,-4.145485054790792
618,0.123624724944989,-3.981371384455531
619,0.12382476495299059,-3.8190374869164767
620,0.1240248049609922,-3.659917013735503
621,0.1242248449689938,-3.5039806729744867
622,0.1244248849769954,-3.352495108054136
623,0.124624924984997,-3.207124678927687
624,0.1248249649929986,-3.0681928564646035
625,0.1250250050010002,-2.936059620808271
626,0.1252250450090018,-2.81190634414324
627,0.1254250850170034,-2.6962828386233593
628,0.125625125025005,-2.5898945033691456
629,0.12582516503300661,-2.4932715167527904
630,0.1260252050410082,-2.4069199326600583
631,0.1262252450490098,-2.3305081307927153
632,0.1264252850570114,-2.2648635947181823
633,0.126625325065013,-2.2096703953851664
634,0.1268253650730146,-2.1657343022000917
635,0.1270254050810162,-2.1323480100328505
636,0.1272254450890178,-2.1094444035955204
637,0.1274254850970194,-2.097155447008431
638,0.127625525105021,-2.095253010106335
639,0.1278255651130226,-2.1025184477823107
640,0.1280256051210242,-2.1192129964641904
641,0.12822564512902582,-2.144935643368698
642,0.1284256851370274,-2.178656805953506
643,0.128625725145029,-2.219501923501346
644,0.1288257651530306,-2.265457240050018
645,0.1290258051610322,-2.317566320994416
646,0.12922584516903382,-2.3760773130837456
647,0.1294258851770354,-2.4389047749426136
648,0.12962592518503702,-2.505261003942116
649,0.1298259651930386,-2.574372728294114
650,0.1300260052010402,-2.644847602373087
651,0.1302260452090418,-2.71652693840858
652,0.1304260852170434,-2.787368774907526
653,0.13062612522504502,-2.8573182637641867
654,0.1308261652330466,-2.924859308819478
655,0.13102620524104822,-2.989752398602395
656,0.1312262452490498,-3.050782245931677
657,0.1314262852570514,-3.106815572989892
658,0.13162632526505302,-3.1574293731021874
659,0.1318263652730546,-3.2014433603248955
660,0.13202640528105622,-3.238733036095827
661,0.1322264452890578,-3.2684450394074007
662,0.13242648529705942,-3.289733961483062
663,0.132626525305061,-3.302629384506044
664,0.1328265653130626,-3.3068206392512076
665,0.13302660532106422,-3.3015584196866072
666,0.1332266453290658,-3.287467131190796
667,0.13342668533706742,-3.2630268562027696
668,0.133626725345069,-3.229194005466302
669,0.13382676535307061,-3.1860569918637527
670,0.13402680536107223,-3.1327495225091293
671,0.1342268453690738,-3.069342774813542
672,0.13442688537707542,-2.9964806087864764
673,0.134626925385077,-2.914090334557646
674,0.13482696539307862,-2.8229886518634295
675,0.13502700540108023,-2.7228883873188043
676,0.13522704540908181,-2.6147813708215195
677,0.13542708541708343,-2.498632822042985
678,0.135627125425085,-2.375642055130386
679,0.13582716543308662,-2.245962535882721
680,0.1360272054410882,-2.1108598795340883
681,0.13622724544908982,-1.97078368798595
682,0.13642728545709143,-1.826779693681376
683,0.136627325465093,-1.679670673937026
684,0.13682736547309463,-1.5294537907063668
685,0.1370274054810962,-1.3775163739295762
686,0.13722744548909782,-1.2257390082977146
687,0.13742748549709943,-1.0738286936559396
688,0.13762752550510102,-0.9233942776738152
689,0.13782756551310263,-0.7752605057475763
690,0.1380276055211042,-0.630757752239449
691,0.13822764552910582,-0.49031577663393394
692,0.1384276855371074,-0.354353372917781
693,0.13862772554510902,-0.22457790860761334
694,0.13882776555311063,-0.10211873613673642
695,0.13902780556111222,0.01404699503583437
696,0.13922784556911383,0.12160010655935775
